date_start,driver_number,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,lap_number,meeting_key,segments_sector_1,segments_sector_2,segments_sector_3,session_key,st_speed
2025-12-07 13:17:03.391000+00:00,63,18.021,38.596,33.389,286,304,False,90.006,10,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,311
2025-12-07 13:17:05.330000+00:00,14,18.135,38.796,33.094,,292,False,90.025,10,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2049, 2049, 2048, 2049, 2048, 2048]",9839,298
2025-12-07 13:17:06.261000+00:00,5,18.061,38.408,33.617,,300,False,90.086,10,1276,"[None, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",9839,311
2025-12-07 13:17:07.103000+00:00,6,18.159,38.373,33.814,283,310,False,90.346,10,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,319
2025-12-07 13:17:08.025000+00:00,31,18.159,38.294,33.879,288,310,False,90.332,10,1276,"[None, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,327
2025-12-07 13:17:08.900000+00:00,22,18.083,38.769,33.736,285,304,False,90.588,10,1276,"[None, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,322
2025-12-07 13:17:09.713000+00:00,30,18.112,38.372,34.066,283,307,False,90.55,10,1276,"[None, 2049, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,317
2025-12-07 13:17:10.181000+00:00,87,18.147,38.373,34.234,285,312,False,90.754,10,1276,"[None, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,323
2025-12-07 13:17:11.400000+00:00,55,18.181,38.055,34.221,287,311,False,90.457,10,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,314
2025-12-07 13:17:12.181000+00:00,18,18.14,38.221,33.914,,309,False,90.275,10,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",9839,322
2025-12-07 13:17:13.228000+00:00,12,18.106,38.132,33.85,288,310,False,90.088,10,1276,"[None, 2049, 2049, 2048, 2049]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,317
2025-12-07 13:17:16.079000+00:00,10,18.287,38.737,33.562,282,295,False,90.586,10,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,307
2025-12-07 13:17:17.927000+00:00,43,18.377,38.878,33.582,,298,False,90.837,10,1276,"[None, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,309
2025-12-07 13:17:31.026000+00:00,44,17.852,38.209,32.456,280,293,False,88.517,10,1276,"[2048, 2049, 2049, 2051, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2051, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]",9839,302
2025-12-07 13:17:31.811000+00:00,27,17.987,38.204,32.812,287,291,False,89.003,10,1276,"[None, 2048, 2048, 2049, 2048]","[2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,304
2025-12-07 13:17:32.831000+00:00,23,18.04,38.238,33.096,286,301,False,89.374,10,1276,"[2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]",9839,306
2025-12-07 13:18:25.621000+00:00,1,18.143,38.496,32.899,,297,False,89.538,11,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,306
2025-12-07 13:18:27.814000+00:00,81,18.011,38.507,32.948,,294,False,89.466,11,1276,"[None, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,304
2025-12-07 13:18:29.583000+00:00,4,17.95,38.68,33.191,288,295,False,89.821,11,1276,"[None, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,299
2025-12-07 13:18:30.692000+00:00,16,18.173,38.497,33.239,285,297,False,89.909,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2051, 2048, 2048, 2048, 2049, 2048, 2048]",9839,315
2025-12-07 13:18:33.569000+00:00,63,18.029,38.644,33.371,285,302,False,90.044,11,1276,"[None, 2048, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",9839,310
2025-12-07 13:18:35.328000+00:00,14,18.123,38.664,33.013,,292,False,89.8,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",9839,302
2025-12-07 13:18:36.315000+00:00,5,18.176,38.711,33.336,281,292,False,90.223,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2048]",9839,300
2025-12-07 13:18:37.469000+00:00,6,18.158,39.14,33.642,284,295,False,90.94,11,1276,"[None, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,302
2025-12-07 13:18:38.345000+00:00,31,18.244,38.603,34.011,286,308,False,90.858,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,322
2025-12-07 13:18:39.410000+00:00,22,18.037,38.395,34.22,283,301,False,90.652,11,1276,"[None, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,320
2025-12-07 13:18:40.211000+00:00,30,18.14,38.359,34.17,288,306,False,90.669,11,1276,"[None, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,312
2025-12-07 13:18:41.017000+00:00,87,18.156,38.5,34.247,284,310,False,90.903,11,1276,"[None, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,327
2025-12-07 13:18:41.912000+00:00,55,18.251,38.123,34.498,,312,False,90.872,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,316
2025-12-07 13:18:42.482000+00:00,18,18.247,38.251,34.201,284,311,False,90.699,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,320
2025-12-07 13:18:43.212000+00:00,12,18.294,38.203,34.158,287,311,False,90.655,11,1276,"[None, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,316
2025-12-07 13:18:46.748000+00:00,10,18.478,38.961,33.696,274,291,False,91.135,11,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,302
2025-12-07 13:18:48.892000+00:00,43,18.397,38.801,33.686,,297,False,90.884,11,1276,"[None, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,305
2025-12-07 13:18:59.503000+00:00,44,17.898,38.446,32.678,279,291,False,89.022,11,1276,"[None, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,301
2025-12-07 13:19:00.863000+00:00,27,17.966,38.58,32.872,282,292,False,89.418,11,1276,"[2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,303
2025-12-07 13:19:02.197000+00:00,23,18.074,38.413,33.32,,301,False,89.807,11,1276,"[2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2048]",9839,308
2025-12-07 13:19:55.142000+00:00,1,18.12,38.567,32.856,,296,False,89.543,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,306
2025-12-07 13:19:57.211000+00:00,81,18.021,38.427,33.044,288,296,False,89.492,12,1276,"[None, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,306
2025-12-07 13:19:59.410000+00:00,4,17.967,38.585,33.13,,294,False,89.682,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]",9839,301
2025-12-07 13:20:00.543000+00:00,16,18.166,38.564,33.327,,298,False,90.057,12,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,309
2025-12-07 13:20:03.550000+00:00,63,18.003,38.6,33.492,288,303,False,90.095,12,1276,"[None, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,311
2025-12-07 13:20:05.255000+00:00,14,18.103,38.776,33.09,286,294,False,89.969,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2051, 2048, 2048, 2048, 2049, 2048, 2048]",9839,302
2025-12-07 13:20:06.518000+00:00,5,18.245,38.789,33.117,,292,False,90.151,12,1276,"[None, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",9839,300
2025-12-07 13:20:08.387000+00:00,6,18.078,39.151,33.404,,295,False,90.633,12,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,302
2025-12-07 13:20:09.201000+00:00,31,18.226,38.667,33.893,290,304,False,90.786,12,1276,"[None, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",9839,323
2025-12-07 13:20:10.042000+00:00,22,18.205,38.467,34.188,285,301,False,90.86,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,318
2025-12-07 13:20:10.962000+00:00,30,18.125,38.579,34.206,285,307,False,90.91,12,1276,"[None, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,313
2025-12-07 13:20:11.962000+00:00,87,18.166,38.817,34.034,285,299,False,91.017,12,1276,"[None, 2048, 2048, 2048, 2051]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,313
2025-12-07 13:20:12.716000+00:00,55,18.262,38.241,34.452,289,292,False,90.955,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,324
2025-12-07 13:20:13.314000+00:00,18,18.388,38.395,34.387,287,301,False,91.17,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,321
2025-12-07 13:20:13.980000+00:00,12,18.338,38.398,34.33,290,311,False,91.066,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,313
2025-12-07 13:20:17.875000+00:00,10,18.379,39.076,34.335,279,293,False,91.79,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,304
2025-12-07 13:20:19.787000+00:00,43,18.362,39.219,33.882,,296,False,91.463,12,1276,"[None, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,305
2025-12-07 13:20:28.563000+00:00,44,17.965,38.856,32.777,283,294,False,89.598,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,303
2025-12-07 13:20:30.289000+00:00,27,17.987,38.316,32.861,,293,False,89.164,12,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,302
2025-12-07 13:20:32.100000+00:00,23,17.936,38.354,33.17,287,302,False,89.46,12,1276,"[2048, 2049, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",9839,311
2025-12-07 13:21:24.649000+00:00,1,18.044,38.531,33.058,285,295,False,89.633,13,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,307
2025-12-07 13:21:26.759000+00:00,81,17.917,38.443,32.901,,296,False,89.261,13,1276,"[None, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,306
2025-12-07 13:21:29.191000+00:00,4,18.011,38.648,33.086,287,293,False,89.745,13,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,302
2025-12-07 13:21:30.573000+00:00,16,18.112,38.63,33.196,,297,False,89.938,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,308
2025-12-07 13:21:33.626000+00:00,63,18.025,38.626,33.409,287,302,False,90.06,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,311
2025-12-07 13:21:35.240000+00:00,14,17.979,38.828,33.161,,293,False,89.968,13,1276,"[None, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,302
2025-12-07 13:21:36.793000+00:00,5,18.156,38.638,33.35,284,294,False,90.144,13,1276,"[None, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,303
2025-12-07 13:21:39.073000+00:00,6,18.302,39.185,33.577,282,301,False,91.064,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,295
2025-12-07 13:21:39.894000+00:00,31,18.237,38.598,34.241,283,305,False,91.076,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,320
2025-12-07 13:21:40.937000+00:00,22,18.077,38.409,34.415,289,296,False,90.901,13,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,319
2025-12-07 13:21:41.845000+00:00,30,18.117,38.813,34.115,287,297,False,91.045,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,311
2025-12-07 13:21:42.900000+00:00,87,18.118,38.96,33.982,,295,False,91.06,13,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",9839,313
2025-12-07 13:21:43.711000+00:00,55,18.254,38.359,34.496,287,294,False,91.109,13,1276,"[None, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,328
2025-12-07 13:21:44.249000+00:00,18,18.299,38.379,34.475,285,307,False,91.153,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,318
2025-12-07 13:21:44.975000+00:00,12,18.303,38.384,34.289,,307,False,90.976,13,1276,"[None, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,315
2025-12-07 13:21:49.727000+00:00,10,18.54,39.177,35.823,277,292,False,93.54,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2064, 2064]",9839,303
2025-12-07 13:21:51.193000+00:00,43,18.45,39.083,34.03,282,297,False,91.563,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,305
2025-12-07 13:21:58.120000+00:00,44,18.189,38.455,32.829,280,293,False,89.473,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,304
2025-12-07 13:21:59.414000+00:00,27,18.113,38.385,32.938,281,295,False,89.436,13,1276,"[2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,304
2025-12-07 13:22:01.463000+00:00,23,18.1,38.346,33.246,286,302,False,89.692,13,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,314
2025-12-07 13:22:54.366000+00:00,1,17.984,38.599,32.943,286,297,False,89.526,14,1276,"[None, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,305
2025-12-07 13:22:56.030000+00:00,81,17.87,38.583,33.172,290,297,False,89.625,14,1276,"[None, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,305
2025-12-07 13:22:58.951000+00:00,4,18.08,38.822,33.159,285,295,False,90.061,14,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,300
2025-12-07 13:23:00.564000+00:00,16,18.117,38.61,33.327,286,298,False,90.054,14,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,308
2025-12-07 13:23:03.663000+00:00,63,18.104,38.906,35.071,286,303,False,92.081,14,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9839,309
2025-12-07 13:23:05.094000+00:00,14,18.125,38.989,33.153,,292,False,90.267,14,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,299
2025-12-07 13:23:06.879000+00:00,5,18.017,39.102,33.24,285,292,False,90.359,14,1276,"[None, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,301
2025-12-07 13:23:10.101000+00:00,6,18.281,39.255,35.223,284,301,False,92.759,14,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",9839,295
2025-12-07 13:23:11.090000+00:00,31,18.181,38.654,34.187,285,311,False,91.022,14,1276,"[None, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]",9839,330
2025-12-07 13:23:11.870000+00:00,22,18.156,38.471,34.503,288,298,False,91.13,14,1276,"[None, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,327
2025-12-07 13:23:12.880000+00:00,30,18.25,39.188,33.885,283,298,False,91.323,14,1276,"[None, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",9839,298
2025-12-07 13:23:14.041000+00:00,87,18.137,38.453,36.078,286,315,False,92.668,14,1276,"[None, 2048, 2048, 2048, 2051]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2064, 2064]",9839,325
2025-12-07 13:23:14.824000+00:00,55,,38.35,34.455,,311,False,91.059,14,1276,"[None, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,325
2025-12-07 13:23:15.471000+00:00,18,18.247,38.427,34.24,287,309,False,90.914,14,1276,"[None, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",9839,319
