date,driver_number,gap_to_leader,interval,meeting_key,session_key
2025-12-07 14:25:12.805000+00:00,4,16.812,2.553,1276,9839
2025-12-07 14:25:13.077000+00:00,87,72.411,1.698,1276,9839
2025-12-07 14:25:13.220000+00:00,81,14.215,14.215,1276,9839
2025-12-07 14:25:13.232000+00:00,23,83.91,3.02,1276,9839
2025-12-07 14:25:13.240000+00:00,27,79.606,0.407,1276,9839
2025-12-07 14:25:13.597000+00:00,10,,2.033,1276,9839
2025-12-07 14:25:13.861000+00:00,5,76.003,3.551,1276,9839
2025-12-07 14:25:14.060000+00:00,43,,6.762,1276,9839
2025-12-07 14:25:14.218000+00:00,18,76.291,0.288,1276,9839
2025-12-07 14:25:14.509000+00:00,63,47.981,22.449,1276,9839
2025-12-07 14:25:14.563000+00:00,16,25.663,8.769,1276,9839
2025-12-07 14:25:14.579000+00:00,12,80.97,1.364,1276,9839
2025-12-07 14:25:14.673000+00:00,31,69.618,2.939,1276,9839
2025-12-07 14:25:14.736000+00:00,10,,2.042,1276,9839
2025-12-07 14:25:14.829000+00:00,30,,5.923,1276,9839
2025-12-07 14:25:15.282000+00:00,55,77.424,1.133,1276,9839
2025-12-07 14:25:15.470000+00:00,6,86.232,2.322,1276,9839
2025-12-07 14:25:15.642000+00:00,44,70.597,0.979,1276,9839
2025-12-07 14:25:15.689000+00:00,4,16.803,2.588,1276,9839
2025-12-07 14:25:15.986000+00:00,14,66.608,18.58,1276,9839
2025-12-07 14:25:16.236000+00:00,63,47.969,22.422,1276,9839
2025-12-07 14:25:16.486000+00:00,81,14.214,14.214,1276,9839
2025-12-07 14:25:16.548000+00:00,5,76.027,3.616,1276,9839
2025-12-07 14:25:16.840000+00:00,18,76.299,0.272,1276,9839
2025-12-07 14:25:16.861000+00:00,10,,2.04,1276,9839
2025-12-07 14:25:17.018000+00:00,22,79.162,1.738,1276,9839
2025-12-07 14:25:17.243000+00:00,43,,6.673,1276,9839
2025-12-07 14:25:17.405000+00:00,87,72.354,1.757,1276,9839
2025-12-07 14:25:17.429000+00:00,27,79.569,,1276,9839
2025-12-07 14:25:17.484000+00:00,23,83.893,2.923,1276,9839
2025-12-07 14:25:17.666000+00:00,30,,5.946,1276,9839
2025-12-07 14:25:17.860000+00:00,55,77.319,1.02,1276,9839
2025-12-07 14:25:18.797000+00:00,12,80.929,1.36,1276,9839
2025-12-07 14:25:18.987000+00:00,31,69.6,2.992,1276,9839
2025-12-07 14:25:19.160000+00:00,4,16.851,2.637,1276,9839
2025-12-07 14:25:19.560000+00:00,81,14.156,14.156,1276,9839
2025-12-07 14:25:19.660000+00:00,10,,1.989,1276,9839
2025-12-07 14:25:19.721000+00:00,22,79.203,1.884,1276,9839
2025-12-07 14:25:19.930000+00:00,6,86.328,2.435,1276,9839
2025-12-07 14:25:19.959000+00:00,44,70.571,0.971,1276,9839
2025-12-07 14:25:20.060000+00:00,43,,6.5,1276,9839
2025-12-07 14:25:20.079000+00:00,27,79.581,0.378,1276,9839
2025-12-07 14:25:21.006000+00:00,5,75.971,3.617,1276,9839
2025-12-07 14:25:21.060000+00:00,43,,6.495,1276,9839
2025-12-07 14:25:21.060000+00:00,14,66.666,18.584,1276,9839
2025-12-07 14:25:21.337000+00:00,30,,5.899,1276,9839
2025-12-07 14:25:21.360000+00:00,18,76.318,0.347,1276,9839
2025-12-07 14:25:21.417000+00:00,12,80.892,1.311,1276,9839
2025-12-07 14:25:21.529000+00:00,16,25.544,8.732,1276,9839
2025-12-07 14:25:21.718000+00:00,23,83.849,2.92,1276,9839
2025-12-07 14:25:21.718000+00:00,87,72.337,1.766,1276,9839
2025-12-07 14:25:21.762000+00:00,63,47.993,22.402,1276,9839
2025-12-07 14:25:22.297000+00:00,55,77.247,0.929,1276,9839
2025-12-07 14:25:22.395000+00:00,4,16.991,2.835,1276,9839
2025-12-07 14:25:22.405000+00:00,81,13.994,13.994,1276,9839
2025-12-07 14:25:23.351000+00:00,43,,6.494,1276,9839
2025-12-07 14:25:23.419000+00:00,81,13.992,13.992,1276,9839
2025-12-07 14:25:23.419000+00:00,10,,2.016,1276,9839
2025-12-07 14:25:23.987000+00:00,31,69.613,2.947,1276,9839
2025-12-07 14:25:24.184000+00:00,6,86.313,2.464,1276,9839
2025-12-07 14:25:24.360000+00:00,23,83.82300000000001,2.931,1276,9839
2025-12-07 14:25:24.364000+00:00,16,25.433,8.63,1276,9839
2025-12-07 14:25:24.410000+00:00,14,66.676,18.603,1276,9839
2025-12-07 14:25:24.410000+00:00,22,79.232,1.985,1276,9839
2025-12-07 14:25:24.474000+00:00,63,47.994,22.404,1276,9839
2025-12-07 14:25:24.647000+00:00,27,79.57900000000001,0.347,1276,9839
2025-12-07 14:25:24.855000+00:00,44,70.458,0.845,1276,9839
2025-12-07 14:25:25.229000+00:00,4,16.826,2.832,1276,9839
2025-12-07 14:25:25.328000+00:00,5,75.955,3.618,1276,9839
2025-12-07 14:25:25.465000+00:00,18,76.108,0.153,1276,9839
2025-12-07 14:25:25.696000+00:00,81,13.99,13.99,1276,9839
2025-12-07 14:25:25.705000+00:00,30,,5.799,1276,9839
2025-12-07 14:25:25.860000+00:00,12,80.84100000000001,1.262,1276,9839
2025-12-07 14:25:26.196000+00:00,43,,6.515,1276,9839
2025-12-07 14:25:26.197000+00:00,4,16.8,2.808,1276,9839
2025-12-07 14:25:26.610000+00:00,55,77.22800000000001,1.12,1276,9839
2025-12-07 14:25:26.718000+00:00,87,72.349,1.891,1276,9839
2025-12-07 14:25:26.828000+00:00,6,86.318,2.495,1276,9839
2025-12-07 14:25:27.311000+00:00,31,69.594,2.918,1276,9839
2025-12-07 14:25:27.760000+00:00,16,25.446,8.595,1276,9839
2025-12-07 14:25:27.860000+00:00,10,,2.101,1276,9839
2025-12-07 14:25:27.896000+00:00,63,48.083,22.497,1276,9839
2025-12-07 14:25:28.005000+00:00,44,70.271,0.677,1276,9839
2025-12-07 14:25:28.418000+00:00,81,13.997,13.997,1276,9839
2025-12-07 14:25:28.466000+00:00,4,16.773,2.783,1276,9839
2025-12-07 14:25:28.651000+00:00,22,79.265,2.037,1276,9839
2025-12-07 14:25:28.733000+00:00,23,83.702,2.861,1276,9839
2025-12-07 14:25:28.767000+00:00,27,79.392,0.127,1276,9839
2025-12-07 14:25:29.830000+00:00,43,,6.464,1276,9839
2025-12-07 14:25:30.030000+00:00,87,72.299,2.028,1276,9839
2025-12-07 14:25:30.060000+00:00,30,,5.887,1276,9839
2025-12-07 14:25:30.289000+00:00,12,80.868,1.476,1276,9839
2025-12-07 14:25:30.318000+00:00,18,75.908,,1276,9839
2025-12-07 14:25:30.406000+00:00,5,76.009,3.66,1276,9839
2025-12-07 14:25:30.805000+00:00,16,25.417,8.426,1276,9839
2025-12-07 14:25:31.176000+00:00,4,16.759,2.762,1276,9839
2025-12-07 14:25:31.328000+00:00,63,48.152,22.464,1276,9839
2025-12-07 14:25:31.338000+00:00,6,86.30199999999999,2.6,1276,9839
2025-12-07 14:25:31.581000+00:00,55,77.2,1.191,1276,9839
2025-12-07 14:25:32.013000+00:00,81,13.921,13.921,1276,9839
2025-12-07 14:25:32.161000+00:00,10,,2.093,1276,9839
2025-12-07 14:25:32.766000+00:00,30,,5.93,1276,9839
2025-12-07 14:25:33.010000+00:00,14,66.577,18.596,1276,9839
2025-12-07 14:25:33.100000+00:00,23,83.68,2.812,1276,9839
2025-12-07 14:25:33.474000+00:00,18,75.714,3.415,1276,9839
2025-12-07 14:25:33.596000+00:00,27,79.199,1.999,1276,9839
2025-12-07 14:25:33.716000+00:00,16,25.26,8.434,1276,9839
2025-12-07 14:25:33.733000+00:00,22,79.267,0.068,1276,9839
2025-12-07 14:25:33.735000+00:00,5,,0.295,1276,9839
2025-12-07 14:25:34.222000+00:00,43,,6.399,1276,9839
2025-12-07 14:25:34.767000+00:00,16,25.253,8.453,1276,9839
2025-12-07 14:25:34.875000+00:00,55,77.10900000000001,1.1,1276,9839
2025-12-07 14:25:34.897000+00:00,4,16.727,2.806,1276,9839
2025-12-07 14:25:34.910000+00:00,14,66.554,18.585,1276,9839
2025-12-07 14:25:34.910000+00:00,10,,2.066,1276,9839
2025-12-07 14:25:34.950000+00:00,63,48.199,22.496,1276,9839
2025-12-07 14:25:35.251000+00:00,12,80.849,1.582,1276,9839
2025-12-07 14:25:35.660000+00:00,6,86.289,2.609,1276,9839
2025-12-07 14:25:35.900000+00:00,31,69.489,2.912,1276,9839
2025-12-07 14:25:36.315000+00:00,81,13.896,13.896,1276,9839
2025-12-07 14:25:36.718000+00:00,44,70.294,0.805,1276,9839
2025-12-07 14:25:36.738000+00:00,27,79.023,1.914,1276,9839
2025-12-07 14:25:36.939000+00:00,22,79.212,0.189,1276,9839
2025-12-07 14:25:36.982000+00:00,16,25.257,8.484,1276,9839
2025-12-07 14:25:37.069000+00:00,63,48.222,22.559,1276,9839
2025-12-07 14:25:37.094000+00:00,30,,5.73,1276,9839
2025-12-07 14:25:37.747000+00:00,31,69.483,2.929,1276,9839
2025-12-07 14:25:38.080000+00:00,23,83.686,2.837,1276,9839
2025-12-07 14:25:38.530000+00:00,43,,6.32,1276,9839
2025-12-07 14:25:38.533000+00:00,12,80.779,1.567,1276,9839
2025-12-07 14:25:38.561000+00:00,44,70.288,,1276,9839
2025-12-07 14:25:38.740000+00:00,87,72.321,2.027,1276,9839
2025-12-07 14:25:39.110000+00:00,4,16.684,2.788,1276,9839
2025-12-07 14:25:39.271000+00:00,10,,2.208,1276,9839
2025-12-07 14:25:39.676000+00:00,16,25.269,8.51,1276,9839
2025-12-07 14:25:40.348000+00:00,14,66.588,18.595,1276,9839
2025-12-07 14:25:40.565000+00:00,81,13.908,13.908,1276,9839
2025-12-07 14:25:40.621000+00:00,87,72.333,2.045,1276,9839
2025-12-07 14:25:40.723000+00:00,6,86.337,2.651,1276,9839
2025-12-07 14:25:41.118000+00:00,43,,6.272,1276,9839
2025-12-07 14:25:41.353000+00:00,23,83.642,2.863,1276,9839
2025-12-07 14:25:41.410000+00:00,30,,5.744,1276,9839
2025-12-07 14:25:41.983000+00:00,18,75.57300000000001,3.252,1276,9839
2025-12-07 14:25:42.641000+00:00,5,76.22,0.647,1276,9839
2025-12-07 14:25:43.060000+00:00,14,66.612,18.618,1276,9839
2025-12-07 14:25:43.211000+00:00,81,13.914,13.914,1276,9839
2025-12-07 14:25:43.239000+00:00,31,69.491,2.903,1276,9839
2025-12-07 14:25:43.290000+00:00,16,25.206,8.479,1276,9839
2025-12-07 14:25:43.361000+00:00,4,16.686,2.778,1276,9839
2025-12-07 14:25:43.535000+00:00,55,77.094,0.874,1276,9839
2025-12-07 14:25:43.596000+00:00,10,,2.181,1276,9839
2025-12-07 14:25:43.830000+00:00,18,75.568,3.235,1276,9839
2025-12-07 14:25:43.953000+00:00,44,70.181,0.69,1276,9839
2025-12-07 14:25:44.045000+00:00,6,86.33,2.688,1276,9839
2025-12-07 14:25:44.195000+00:00,63,,22.678,1276,9839
2025-12-07 14:25:44.484000+00:00,5,76.23400000000001,0.666,1276,9839
2025-12-07 14:25:45.292000+00:00,27,78.82900000000001,1.735,1276,9839
2025-12-07 14:25:45.380000+00:00,55,77.117,0.883,1276,9839
2025-12-07 14:25:45.560000+00:00,43,,6.25,1276,9839
2025-12-07 14:25:45.947000+00:00,4,16.665,2.751,1276,9839
2025-12-07 14:25:45.961000+00:00,31,69.501,2.889,1276,9839
2025-12-07 14:25:46.029000+00:00,22,79.63,0.801,1276,9839
2025-12-07 14:25:46.110000+00:00,87,72.356,2.175,1276,9839
2025-12-07 14:25:46.431000+00:00,14,66.615,18.532,1276,9839
2025-12-07 14:25:46.488000+00:00,30,,5.755,1276,9839
2025-12-07 14:25:46.548000+00:00,44,70.07900000000001,0.578,1276,9839
2025-12-07 14:25:47.117000+00:00,27,78.804,1.687,1276,9839
2025-12-07 14:25:47.129000+00:00,63,48.239,22.806,1276,9839
2025-12-07 14:25:47.231000+00:00,12,80.81,1.18,1276,9839
2025-12-07 14:25:47.538000+00:00,81,13.886,13.886,1276,9839
2025-12-07 14:25:47.661000+00:00,16,25.237,8.553,1276,9839
2025-12-07 14:25:47.950000+00:00,22,79.668,0.864,1276,9839
2025-12-07 14:25:48.618000+00:00,10,,2.139,1276,9839
2025-12-07 14:25:48.819000+00:00,87,72.354,2.275,1276,9839
2025-12-07 14:25:49.075000+00:00,12,80.814,1.146,1276,9839
2025-12-07 14:25:49.292000+00:00,31,69.473,2.858,1276,9839
2025-12-07 14:25:49.362000+00:00,18,75.615,3.259,1276,9839
2025-12-07 14:25:49.797000+00:00,30,,5.746,1276,9839
2025-12-07 14:25:49.820000+00:00,14,66.64,18.488,1276,9839
2025-12-07 14:25:49.843000+00:00,43,,6.238,1276,9839
2025-12-07 14:25:49.861000+00:00,44,70.07,0.597,1276,9839
2025-12-07 14:25:49.911000+00:00,5,76.145,0.53,1276,9839
2025-12-07 14:25:50.012000+00:00,23,83.596,2.786,1276,9839
2025-12-07 14:25:50.303000+00:00,4,16.618,2.732,1276,9839
2025-12-07 14:25:50.605000+00:00,63,48.31,22.864,1276,9839
2025-12-07 14:25:50.732000+00:00,55,76.997,0.852,1276,9839
2025-12-07 14:25:51.828000+00:00,23,83.55799999999999,2.744,1276,9839
2025-12-07 14:25:51.834000+00:00,81,13.857,13.857,1276,9839
2025-12-07 14:25:51.936000+00:00,10,,2.14,1276,9839
2025-12-07 14:25:51.960000+00:00,16,25.295,8.609,1276,9839
2025-12-07 14:25:52.118000+00:00,18,75.666,3.312,1276,9839
2025-12-07 14:25:52.205000+00:00,87,72.389,2.319,1276,9839
2025-12-07 14:25:52.561000+00:00,5,76.099,0.433,1276,9839
2025-12-07 14:25:52.561000+00:00,27,78.789,1.792,1276,9839
2025-12-07 14:25:52.802000+00:00,31,69.605,2.965,1276,9839
2025-12-07 14:25:52.862000+00:00,6,86.42699999999999,2.831,1276,9839
2025-12-07 14:25:53.388000+00:00,55,76.858,0.759,1276,9839
2025-12-07 14:25:53.393000+00:00,22,79.569,0.78,1276,9839
2025-12-07 14:25:53.397000+00:00,14,66.602,18.403,1276,9839
2025-12-07 14:25:53.399000+00:00,44,70.153,0.548,1276,9839
2025-12-07 14:25:53.760000+00:00,63,48.382,22.965,1276,9839
2025-12-07 14:25:54.507000+00:00,16,25.222,8.557,1276,9839
2025-12-07 14:25:54.585000+00:00,12,80.82300000000001,1.254,1276,9839
2025-12-07 14:25:54.601000+00:00,4,16.59,2.733,1276,9839
2025-12-07 14:25:54.647000+00:00,6,86.39099999999999,2.833,1276,9839
2025-12-07 14:25:54.891000+00:00,43,,6.259,1276,9839
2025-12-07 14:25:55.261000+00:00,27,78.806,1.948,1276,9839
2025-12-07 14:25:55.432000+00:00,14,66.574,18.352,1276,9839
2025-12-07 14:25:55.444000+00:00,18,75.645,3.256,1276,9839
2025-12-07 14:25:55.710000+00:00,87,72.51,2.357,1276,9839
2025-12-07 14:25:55.876000+00:00,22,79.408,0.602,1276,9839
2025-12-07 14:25:56.192000+00:00,5,76.34,0.695,1276,9839
2025-12-07 14:25:56.305000+00:00,31,69.57900000000001,2.977,1276,9839
2025-12-07 14:25:56.580000+00:00,63,48.169,22.909,1276,9839
2025-12-07 14:25:56.861000+00:00,81,13.865,13.865,1276,9839
2025-12-07 14:25:56.881000+00:00,55,77.095,0.755,1276,9839
2025-12-07 14:25:56.891000+00:00,44,70.161,0.582,1276,9839
2025-12-07 14:25:57.245000+00:00,12,80.798,1.39,1276,9839
2025-12-07 14:25:57.305000+00:00,23,83.55,2.727,1276,9839
2025-12-07 14:25:57.536000+00:00,63,48.152,22.899,1276,9839
2025-12-07 14:25:58.207000+00:00,43,,6.265,1276,9839
2025-12-07 14:25:58.399000+00:00,31,69.547,2.973,1276,9839
2025-12-07 14:25:58.560000+00:00,30,,5.715,1276,9839
2025-12-07 14:25:58.577000+00:00,27,78.798,1.703,1276,9839
2025-12-07 14:25:58.746000+00:00,16,25.051,8.433,1276,9839
2025-12-07 14:25:58.780000+00:00,18,75.587,3.077,1276,9839
2025-12-07 14:25:59.062000+00:00,44,70.224,0.677,1276,9839
2025-12-07 14:25:59.280000+00:00,87,72.517,2.356,1276,9839
2025-12-07 14:25:59.320000+00:00,22,79.54599999999999,0.748,1276,9839
2025-12-07 14:25:59.593000+00:00,4,16.58,2.715,1276,9839
2025-12-07 14:25:59.631000+00:00,5,76.44200000000001,0.855,1276,9839
2025-12-07 14:25:59.853000+00:00,63,48.151,22.894,1276,9839
2025-12-07 14:26:00+00:00,23,83.539,2.741,1276,9839
2025-12-07 14:26:00.145000+00:00,81,13.809,13.809,1276,9839
2025-12-07 14:26:00.197000+00:00,6,86.428,2.878,1276,9839
2025-12-07 14:26:00.391000+00:00,30,,5.728,1276,9839
2025-12-07 14:26:00.464000+00:00,55,77.28399999999999,0.842,1276,9839
2025-12-07 14:26:00.657000+00:00,12,80.886,1.34,1276,9839
2025-12-07 14:26:00.662000+00:00,10,,2.092,1276,9839
2025-12-07 14:26:01.360000+00:00,87,,2.293,1276,9839
2025-12-07 14:26:01.971000+00:00,27,78.81700000000001,1.533,1276,9839
2025-12-07 14:26:02.333000+00:00,18,75.597,3.08,1276,9839
2025-12-07 14:26:02.489000+00:00,14,66.521,18.299,1276,9839
2025-12-07 14:26:02.510000+00:00,10,,2.129,1276,9839
2025-12-07 14:26:02.560000+00:00,63,48.164,22.895,1276,9839
2025-12-07 14:26:02.880000+00:00,4,16.525,2.716,1276,9839
2025-12-07 14:26:02.918000+00:00,6,86.451,2.912,1276,9839
2025-12-07 14:26:02.929000+00:00,22,79.754,0.937,1276,9839
2025-12-07 14:26:03.029000+00:00,16,25.034,8.444,1276,9839
2025-12-07 14:26:03.213000+00:00,5,76.486,0.889,1276,9839
2025-12-07 14:26:03.380000+00:00,23,83.607,2.721,1276,9839
2025-12-07 14:26:04.010000+00:00,55,77.274,0.788,1276,9839
2025-12-07 14:26:04.096000+00:00,12,80.929,1.175,1276,9839
2025-12-07 14:26:04.445000+00:00,18,75.603,3.086,1276,9839
2025-12-07 14:26:05.306000+00:00,5,76.468,0.865,1276,9839
2025-12-07 14:26:05.360000+00:00,14,66.475,18.236,1276,9839
2025-12-07 14:26:05.530000+00:00,27,78.797,1.523,1276,9839
2025-12-07 14:26:05.620000+00:00,31,69.625,3.104,1276,9839
2025-12-07 14:26:05.931000+00:00,30,,5.743,1276,9839
2025-12-07 14:26:06.176000+00:00,55,77.326,0.858,1276,9839
2025-12-07 14:26:06.230000+00:00,44,70.243,0.618,1276,9839
2025-12-07 14:26:06.261000+00:00,63,48.172,22.966,1276,9839
2025-12-07 14:26:06.331000+00:00,6,86.531,2.924,1276,9839
2025-12-07 14:26:06.518000+00:00,22,79.803,1.006,1276,9839
2025-12-07 14:26:06.769000+00:00,23,83.608,2.679,1276,9839
2025-12-07 14:26:06.785000+00:00,43,,6.135,1276,9839
2025-12-07 14:26:07.629000+00:00,27,78.77,1.444,1276,9839
2025-12-07 14:26:07.660000+00:00,12,80.94200000000001,1.139,1276,9839
2025-12-07 14:26:08.035000+00:00,10,,2.125,1276,9839
2025-12-07 14:26:08.082000+00:00,16,25.073,8.493,1276,9839
2025-12-07 14:26:08.519000+00:00,31,69.589,3.114,1276,9839
2025-12-07 14:26:08.535000+00:00,87,72.545,2.302,1276,9839
2025-12-07 14:26:08.660000+00:00,30,,5.736,1276,9839
2025-12-07 14:26:08.675000+00:00,43,,6.129,1276,9839
2025-12-07 14:26:08.722000+00:00,81,13.667,13.667,1276,9839
2025-12-07 14:26:08.738000+00:00,22,79.892,1.122,1276,9839
2025-12-07 14:26:08.769000+00:00,14,66.497,18.187,1276,9839
2025-12-07 14:26:09.222000+00:00,44,70.30199999999999,0.713,1276,9839
2025-12-07 14:26:09.818000+00:00,6,86.627,3.019,1276,9839
2025-12-07 14:26:09.840000+00:00,12,80.998,1.106,1276,9839
2025-12-07 14:26:10.361000+00:00,23,83.632,2.69,1276,9839
2025-12-07 14:26:10.598000+00:00,81,13.687,13.687,1276,9839
2025-12-07 14:26:10.660000+00:00,63,48.256,23.019,1276,9839
2025-12-07 14:26:10.788000+00:00,10,,2.139,1276,9839
2025-12-07 14:26:11.383000+00:00,16,25.023,8.498,1276,9839
2025-12-07 14:26:11.457000+00:00,87,72.56,2.258,1276,9839
2025-12-07 14:26:11.508000+00:00,18,75.541,2.996,1276,9839
2025-12-07 14:26:11.518000+00:00,4,16.455,2.788,1276,9839
2025-12-07 14:26:11.881000+00:00,31,69.595,3.098,1276,9839
2025-12-07 14:26:11.893000+00:00,14,66.495,18.113,1276,9839
2025-12-07 14:26:12.130000+00:00,30,,5.807,1276,9839
2025-12-07 14:26:12.460000+00:00,23,83.622,2.624,1276,9839
2025-12-07 14:26:12.606000+00:00,5,76.618,1.077,1276,9839
2025-12-07 14:26:12.613000+00:00,44,70.33,0.735,1276,9839
2025-12-07 14:26:13.430000+00:00,6,86.65299999999999,3.021,1276,9839
2025-12-07 14:26:13.491000+00:00,4,16.487,2.8,1276,9839
2025-12-07 14:26:13.519000+00:00,55,77.515,0.897,1276,9839
2025-12-07 14:26:14.096000+00:00,10,,1.964,1276,9839
2025-12-07 14:26:14.187000+00:00,43,,6.137,1276,9839
2025-12-07 14:26:14.393000+00:00,18,75.501,2.941,1276,9839
2025-12-07 14:26:14.579000+00:00,27,78.6,1.085,1276,9839
2025-12-07 14:26:14.713000+00:00,14,66.305,18.136,1276,9839
2025-12-07 14:26:14.862000+00:00,87,72.571,2.241,1276,9839
2025-12-07 14:26:15.006000+00:00,63,48.338,23.043,1276,9839
2025-12-07 14:26:15.110000+00:00,31,69.719,3.224,1276,9839
2025-12-07 14:26:15.534000+00:00,6,86.689,3.067,1276,9839
2025-12-07 14:26:15.543000+00:00,30,,5.748,1276,9839
2025-12-07 14:26:15.580000+00:00,5,76.699,1.198,1276,9839
